cycle_id,sampled_at,average_weight,ABWt-ABW0,ht-h0,ADG
11609.0,2021-10-07,13.15,4.85,12.0,0.4041666666666666
11609.0,2021-10-20,15.0,1.8499999999999996,13.0,0.14230769230769227
11609.0,2021-11-01,19.0,4.0,12.0,0.3333333333333333
11609.0,2021-11-20,24.0,5.0,19.0,0.2631578947368421
11618.0,2021-10-13,4.3,4.3,51.0,0.08431372549019607
11632.0,2021-10-08,5.8,5.8,45.0,0.1288888888888889
11632.0,2021-10-18,12.0,6.2,10.0,0.62
11637.0,2021-10-05,6.5,6.5,43.0,0.1511627906976744
11637.0,2021-10-08,6.67,0.16999999999999993,3.0,0.05666666666666664
11637.0,2021-10-20,8.6,1.9299999999999997,12.0,0.1608333333333333
11638.0,2021-09-29,2.35,2.35,35.0,0.06714285714285714
11638.0,2021-10-06,4.15,1.8000000000000003,7.0,0.2571428571428572
11638.0,2021-10-13,6.0,1.8499999999999996,7.0,0.26428571428571423
11638.0,2021-10-20,8.6,2.5999999999999996,7.0,0.3714285714285714
11638.0,2021-10-27,9.0,0.40000000000000036,7.0,0.0571428571428572
11639.0,2021-09-29,3.04,3.04,35.0,0.08685714285714285
11639.0,2021-10-06,4.92,1.88,7.0,0.26857142857142857
11639.0,2021-10-13,6.31,1.3899999999999997,7.0,0.19857142857142854
11639.0,2021-10-20,9.66,3.3500000000000005,7.0,0.47857142857142865
11639.0,2021-10-27,11.0,1.3399999999999999,7.0,0.19142857142857142
11639.0,2021-11-03,12.22,1.2200000000000006,7.0,0.17428571428571438
11675.0,2021-10-27,7.0,7.0,62.0,0.11290322580645161
11675.0,2021-11-01,8.0,1.0,5.0,0.2
11675.0,2021-11-03,8.3,0.3000000000000007,2.0,0.15000000000000036
11675.0,2021-11-11,11.1,2.799999999999999,8.0,0.34999999999999987
11680.0,2021-10-16,3.7,3.7,50.0,0.07400000000000001
11680.0,2021-11-03,5.6,1.8999999999999995,18.0,0.10555555555555553
11680.0,2021-11-13,8.3,2.700000000000001,10.0,0.27000000000000013
11741.0,2021-10-06,2.3,2.3,34.0,0.06764705882352941
11741.0,2021-10-13,5.25,2.95,7.0,0.42142857142857143
11741.0,2021-10-20,7.29,2.04,7.0,0.2914285714285714
11741.0,2021-10-27,8.0,0.71,7.0,0.10142857142857142
11741.0,2021-11-03,8.78,0.7799999999999994,7.0,0.11142857142857134
11741.0,2021-11-10,11.14,2.360000000000001,7.0,0.3371428571428573
11741.0,2021-11-17,11.38,0.2400000000000002,7.0,0.034285714285714315
11773.0,2021-11-05,4.4,4.4,61.0,0.07213114754098361
11774.0,2021-10-17,4.05,4.05,42.0,0.09642857142857142
11774.0,2021-10-20,5.2,1.1500000000000004,3.0,0.38333333333333347
11774.0,2021-11-04,11.28,6.079999999999999,15.0,0.40533333333333327
11774.0,2021-11-08,12.68,1.4000000000000004,4.0,0.3500000000000001
11774.0,2021-11-14,16.89,4.210000000000001,6.0,0.7016666666666668
11774.0,2021-11-20,19.1,2.210000000000001,6.0,0.36833333333333346
11774.0,2021-11-26,20.5,1.3999999999999986,6.0,0.2333333333333331
11774.0,2021-11-27,21.73,1.2300000000000004,1.0,1.2300000000000004
11775.0,2021-10-17,4.2,4.2,42.0,0.1
11775.0,2021-10-20,6.4,2.2,3.0,0.7333333333333334
11775.0,2021-11-08,13.69,7.289999999999999,19.0,0.38368421052631574
11775.0,2021-11-14,16.3,2.610000000000001,6.0,0.4350000000000002
11775.0,2021-11-20,18.86,2.5599999999999987,6.0,0.42666666666666647
11775.0,2021-11-27,20.83,1.9699999999999989,7.0,0.28142857142857125
11777.0,2021-11-05,5.2,5.2,61.0,0.08524590163934427
11789.0,2021-11-03,13.5,13.5,59.0,0.2288135593220339
11789.0,2021-11-13,20.0,6.5,10.0,0.65
11789.0,2021-11-24,25.6,5.600000000000001,11.0,0.5090909090909093
11789.0,2021-11-27,26.31,0.7099999999999973,3.0,0.23666666666666578
11797.0,2021-10-11,4.2,4.2,35.0,0.12000000000000001
11797.0,2021-10-18,5.06,0.8599999999999994,7.0,0.12285714285714278
11797.0,2021-10-25,5.62,0.5600000000000005,7.0,0.08000000000000007
11797.0,2021-11-01,7.2,1.58,7.0,0.22571428571428573
11797.0,2021-11-09,9.09,1.8899999999999997,8.0,0.23624999999999996
11808.0,2021-11-02,12.89,12.89,62.0,0.20790322580645162
11922.0,2021-09-24,3.52,3.52,34.0,0.10352941176470588
11922.0,2021-10-01,5.11,1.5900000000000003,7.0,0.22714285714285717
11922.0,2021-10-08,7.81,2.6999999999999993,7.0,0.3857142857142856
11922.0,2021-10-15,10.66,2.8500000000000005,7.0,0.4071428571428572
11922.0,2021-10-22,12.67,2.01,7.0,0.2871428571428571
11922.0,2021-11-03,19.18,6.51,12.0,0.5425
11922.0,2021-11-13,22.83,3.6499999999999986,10.0,0.3649999999999999
11923.0,2021-09-24,4.39,4.39,34.0,0.12911764705882353
11923.0,2021-10-01,5.96,1.5700000000000003,7.0,0.22428571428571434
11923.0,2021-10-08,8.66,2.7,7.0,0.38571428571428573
11923.0,2021-10-15,11.32,2.66,7.0,0.38
11923.0,2021-10-22,13.44,2.119999999999999,7.0,0.30285714285714277
11923.0,2021-11-03,20.04,6.6,12.0,0.5499999999999999
11923.0,2021-11-13,22.05,2.0100000000000016,10.0,0.20100000000000015
11923.0,2021-11-23,25.22,3.169999999999998,10.0,0.31699999999999984
11926.0,2021-09-24,4.14,4.14,34.0,0.12176470588235293
11926.0,2021-10-01,6.34,2.2,7.0,0.31428571428571433
11926.0,2021-10-08,8.21,1.870000000000001,7.0,0.2671428571428573
11926.0,2021-10-15,10.78,2.5699999999999985,7.0,0.36714285714285694
11926.0,2021-10-22,12.34,1.5600000000000005,7.0,0.22285714285714292
11926.0,2021-11-03,17.89,5.550000000000001,12.0,0.4625000000000001
11926.0,2021-11-13,20.95,3.0599999999999987,10.0,0.3059999999999999
11927.0,2021-09-24,3.81,3.81,34.0,0.11205882352941177
11927.0,2021-10-01,5.6,1.7899999999999996,7.0,0.25571428571428567
11927.0,2021-10-08,7.65,2.0500000000000007,7.0,0.292857142857143
11927.0,2021-10-15,9.89,2.24,7.0,0.32
11927.0,2021-10-22,12.37,2.4799999999999986,7.0,0.3542857142857141
11927.0,2021-11-03,17.89,5.520000000000001,12.0,0.46000000000000013
11927.0,2021-11-13,20.86,2.969999999999999,10.0,0.2969999999999999
11927.0,2021-11-23,24.63,3.7699999999999996,10.0,0.37699999999999995
11928.0,2021-09-24,2.69,2.69,30.0,0.08966666666666666
11928.0,2021-10-01,4.5,1.81,7.0,0.25857142857142856
11928.0,2021-10-08,4.5,0.0,7.0,0.0
11928.0,2021-10-08,5.5,1.0,0.0,inf
11928.0,2021-10-15,8.56,3.0600000000000005,7.0,0.4371428571428572
11928.0,2021-10-22,10.92,2.3599999999999994,7.0,0.3371428571428571
11928.0,2021-11-03,16.88,5.959999999999999,12.0,0.4966666666666666
11928.0,2021-11-13,19.87,2.990000000000002,10.0,0.2990000000000002
11929.0,2021-09-24,4.6,4.6,34.0,0.13529411764705881
11929.0,2021-10-01,6.44,1.8400000000000007,7.0,0.26285714285714296
11929.0,2021-10-08,8.88,2.4400000000000004,7.0,0.34857142857142864
11929.0,2021-10-15,11.27,2.389999999999999,7.0,0.34142857142857125
11929.0,2021-10-22,13.83,2.5600000000000005,7.0,0.36571428571428577
11929.0,2021-11-03,20.0,6.17,12.0,0.5141666666666667
11929.0,2021-11-13,22.96,2.960000000000001,10.0,0.2960000000000001
11929.0,2021-11-23,26.88,3.919999999999998,10.0,0.3919999999999998
11930.0,2021-09-24,4.3,4.3,34.0,0.1264705882352941
11930.0,2021-10-01,6.35,2.05,7.0,0.2928571428571428
11930.0,2021-10-08,9.27,2.92,7.0,0.41714285714285715
11930.0,2021-10-15,11.35,2.08,7.0,0.29714285714285715
11930.0,2021-10-22,14.58,3.2300000000000004,7.0,0.46142857142857147
11930.0,2021-11-03,22.04,7.459999999999999,12.0,0.6216666666666666
11930.0,2021-11-13,24.57,2.530000000000001,10.0,0.2530000000000001
11930.0,2021-11-23,29.4,4.829999999999998,10.0,0.4829999999999998
11931.0,2021-09-24,3.19,3.19,30.0,0.10633333333333334
11931.0,2021-10-01,4.99,1.8000000000000003,7.0,0.2571428571428572
11931.0,2021-10-08,6.89,1.8999999999999995,7.0,0.27142857142857135
11931.0,2021-10-15,9.55,2.660000000000001,7.0,0.38000000000000017
11931.0,2021-10-22,12.45,2.8999999999999986,7.0,0.4142857142857141
11931.0,2021-11-03,18.63,6.18,12.0,0.515
11931.0,2021-11-13,21.75,3.120000000000001,10.0,0.3120000000000001
12021.0,2021-10-25,7.14,7.14,50.0,0.14279999999999998
12021.0,2021-11-04,12.5,5.36,10.0,0.536
12021.0,2021-11-14,17.54,5.039999999999999,10.0,0.5039999999999999
12021.0,2021-11-27,24.39,6.850000000000001,13.0,0.526923076923077
12025.0,2021-11-04,5.8,5.8,55.0,0.10545454545454545
12025.0,2021-11-21,10.2,4.3999999999999995,17.0,0.2588235294117647
12025.0,2021-11-29,12.0,1.8000000000000007,8.0,0.2250000000000001
12025.0,2021-12-07,14.28,2.2799999999999994,8.0,0.2849999999999999
12046.0,2021-11-05,4.5,4.5,49.0,0.09183673469387756
12065.0,2021-10-18,2.67,2.67,30.0,0.089
12065.0,2021-10-28,4.31,1.6399999999999997,10.0,0.16399999999999998
12065.0,2021-11-07,8.47,4.160000000000001,10.0,0.4160000000000001
12065.0,2021-11-17,9.79,1.3199999999999985,10.0,0.13199999999999984
12065.0,2021-11-28,12.1,2.3100000000000005,11.0,0.21000000000000005
12065.0,2021-12-12,17.9,5.799999999999999,14.0,0.4142857142857142
12065.0,2021-12-26,21.7,3.8000000000000007,14.0,0.27142857142857146
12065.0,2022-01-02,25.0,3.3000000000000007,7.0,0.47142857142857153
12065.0,2022-01-10,27.03,2.030000000000001,8.0,0.25375000000000014
12065.0,2022-01-19,31.25,4.219999999999999,9.0,0.46888888888888874
12065.0,2022-01-27,33.33,2.0799999999999983,8.0,0.2599999999999998
12067.0,2021-10-18,2.36,2.36,30.0,0.07866666666666666
12067.0,2021-10-28,6.36,4.0,10.0,0.4
12067.0,2021-11-07,7.23,0.8700000000000001,10.0,0.08700000000000001
12067.0,2021-11-17,10.61,3.379999999999999,10.0,0.3379999999999999
12067.0,2021-11-28,14.1,3.49,11.0,0.3172727272727273
12067.0,2021-12-12,20.0,5.9,14.0,0.42142857142857143
12067.0,2021-12-26,21.7,1.6999999999999993,14.0,0.12142857142857137
12067.0,2022-01-02,25.0,3.3000000000000007,7.0,0.47142857142857153
12067.0,2022-01-10,26.32,1.3200000000000003,8.0,0.16500000000000004
12067.0,2022-01-19,29.41,3.09,9.0,0.3433333333333333
12067.0,2022-01-27,34.48,5.069999999999997,8.0,0.6337499999999996
12072.0,2021-10-18,2.56,2.56,30.0,0.08533333333333333
12072.0,2021-10-28,4.32,1.7600000000000002,10.0,0.17600000000000002
12072.0,2021-11-07,6.6,2.2799999999999994,10.0,0.22799999999999992
12072.0,2021-11-17,10.24,3.6400000000000006,10.0,0.36400000000000005
12072.0,2021-11-28,14.4,4.16,11.0,0.3781818181818182
12072.0,2021-12-12,20.0,5.6,14.0,0.39999999999999997
12072.0,2021-12-26,23.8,3.8000000000000007,14.0,0.27142857142857146
12072.0,2022-01-02,26.32,2.5199999999999996,7.0,0.35999999999999993
12072.0,2022-01-10,30.3,3.9800000000000004,8.0,0.49750000000000005
12072.0,2022-01-19,33.33,3.0299999999999976,9.0,0.3366666666666664
12072.0,2022-01-27,37.03,3.700000000000003,8.0,0.46250000000000036
12131.0,2021-10-11,1.5,1.5,21.0,0.07142857142857142
12163.0,2021-10-22,3.8,3.8,31.0,0.12258064516129032
12163.0,2021-10-30,6.6,2.8,8.0,0.35
12163.0,2021-11-05,7.25,0.6500000000000004,6.0,0.10833333333333339
12163.0,2021-11-12,8.6,1.3499999999999996,7.0,0.1928571428571428
12163.0,2021-11-20,12.8,4.200000000000001,8.0,0.5250000000000001
12163.0,2021-12-04,19.8,7.0,14.0,0.5
12163.0,2021-12-11,21.0,1.1999999999999993,7.0,0.17142857142857132
12323.0,2021-11-03,1.97,1.97,34.0,0.05794117647058823
12323.0,2021-11-10,3.71,1.74,7.0,0.24857142857142858
12323.0,2021-11-17,4.6,0.8899999999999997,7.0,0.12714285714285709
12323.0,2021-11-24,5.8,1.2000000000000002,7.0,0.17142857142857146
12324.0,2021-11-03,1.15,1.15,34.0,0.033823529411764704
12324.0,2021-11-10,1.4,0.25,7.0,0.03571428571428571
12324.0,2021-11-18,4.01,2.61,8.0,0.32625
12324.0,2021-11-24,3.5,0.0,6.0,0.0
12325.0,2021-11-01,2.0,2.0,32.0,0.0625
12325.0,2021-11-08,4.5,2.5,7.0,0.35714285714285715
12325.0,2021-11-16,5.0,0.5,8.0,0.0625
12325.0,2021-11-22,5.0,0.0,6.0,0.0
12332.0,2021-11-03,2.37,2.37,33.0,0.07181818181818182
12332.0,2021-11-10,4.18,1.8099999999999996,7.0,0.2585714285714285
12332.0,2021-11-17,4.38,0.20000000000000018,7.0,0.0285714285714286
12332.0,2021-11-24,4.7,0.3200000000000003,7.0,0.045714285714285756
12336.0,2021-11-08,4.6,4.6,40.0,0.11499999999999999
12336.0,2021-11-10,4.9,0.3000000000000007,2.0,0.15000000000000036
12336.0,2021-11-13,5.71,0.8099999999999996,3.0,0.26999999999999985
12336.0,2021-11-18,5.88,0.16999999999999993,5.0,0.03399999999999999
12341.0,2021-11-01,1.3,1.3,17.0,0.07647058823529412
12341.0,2021-11-14,2.0,0.7,13.0,0.05384615384615384
12341.0,2021-11-24,3.75,1.75,10.0,0.175
12341.0,2021-12-21,5.5,1.75,27.0,0.06481481481481481
12341.0,2021-12-28,7.1,1.5999999999999996,7.0,0.2285714285714285
12341.0,2022-01-04,8.1,1.0,7.0,0.14285714285714285
12347.0,2021-09-23,1.07,1.07,20.0,0.053500000000000006
12347.0,2021-10-03,2.96,1.89,10.0,0.189
12347.0,2021-10-13,6.0,3.04,10.0,0.304
12347.0,2021-10-23,11.3,5.300000000000001,10.0,0.53
12347.0,2021-11-02,17.2,5.899999999999999,10.0,0.5899999999999999
12348.0,2021-09-23,0.78,0.78,20.0,0.039
12348.0,2021-10-03,2.8,2.0199999999999996,10.0,0.20199999999999996
12348.0,2021-10-13,4.7,1.9000000000000004,10.0,0.19000000000000003
12348.0,2021-10-22,8.9,4.2,9.0,0.4666666666666667
12348.0,2021-11-02,12.8,3.9000000000000004,11.0,0.35454545454545455
12349.0,2021-09-23,1.13,1.13,20.0,0.056499999999999995
12349.0,2021-10-03,3.33,2.2,10.0,0.22000000000000003
12349.0,2021-10-13,5.2,1.87,10.0,0.187
12349.0,2021-10-22,10.7,5.499999999999999,9.0,0.611111111111111
12350.0,2021-09-23,0.95,0.95,20.0,0.0475
12350.0,2021-10-03,3.03,2.08,10.0,0.20800000000000002
12350.0,2021-10-13,5.6,2.57,10.0,0.257
12350.0,2021-10-22,8.9,3.3000000000000007,9.0,0.36666666666666675
12350.0,2021-11-02,11.5,2.5999999999999996,11.0,0.23636363636363633
12351.0,2021-09-23,2.13,2.13,20.0,0.1065
12351.0,2021-10-03,3.12,0.9900000000000002,10.0,0.09900000000000002
12351.0,2021-10-13,6.0,2.88,10.0,0.288
12351.0,2021-10-22,10.1,4.1,9.0,0.4555555555555555
12353.0,2021-10-02,1.07,1.07,20.0,0.053500000000000006
12353.0,2021-10-11,2.6,1.53,9.0,0.17
12353.0,2021-10-21,5.3,2.6999999999999997,10.0,0.26999999999999996
12354.0,2021-10-02,1.0,1.0,20.0,0.05
12354.0,2021-10-11,2.4,1.4,9.0,0.15555555555555556
12354.0,2021-10-21,4.7,2.3000000000000003,10.0,0.23000000000000004
12354.0,2021-10-31,7.5,2.8,10.0,0.27999999999999997
12354.0,2021-11-10,10.65,3.1500000000000004,10.0,0.31500000000000006
12357.0,2021-10-02,0.75,0.75,20.0,0.0375
12357.0,2021-10-11,2.0,1.25,9.0,0.1388888888888889
12357.0,2021-10-21,4.2,2.2,10.0,0.22000000000000003
12357.0,2021-10-31,6.8,2.5999999999999996,10.0,0.25999999999999995
12357.0,2021-11-10,9.88,3.080000000000001,10.0,0.3080000000000001
12357.0,2021-11-15,9.2,0.0,5.0,0.0
12359.0,2021-10-02,0.95,0.95,20.0,0.0475
12359.0,2021-10-11,2.4,1.45,9.0,0.1611111111111111
12359.0,2021-10-21,4.2,1.8000000000000003,10.0,0.18000000000000002
12359.0,2021-10-31,7.5,3.3,10.0,0.32999999999999996
12359.0,2021-11-10,10.18,2.6799999999999997,10.0,0.26799999999999996
12359.0,2021-11-15,11.0,0.8200000000000003,5.0,0.16400000000000006
12361.0,2021-10-02,1.15,1.15,20.0,0.057499999999999996
12361.0,2021-10-11,2.2,1.0500000000000003,9.0,0.1166666666666667
12361.0,2021-10-21,4.0,1.7999999999999998,10.0,0.18
12361.0,2021-10-31,7.1,3.0999999999999996,10.0,0.30999999999999994
12361.0,2021-11-10,9.21,2.110000000000001,10.0,0.21100000000000013
12361.0,2021-11-15,10.33,1.1199999999999992,5.0,0.22399999999999984
12362.0,2021-10-02,1.45,1.45,20.0,0.0725
12362.0,2021-10-11,2.4,0.95,9.0,0.10555555555555556
12362.0,2021-10-21,4.1,1.6999999999999997,10.0,0.16999999999999998
12362.0,2021-10-31,6.9,2.8000000000000007,10.0,0.2800000000000001
12362.0,2021-11-10,9.53,2.629999999999999,10.0,0.2629999999999999
12436.0,2021-11-14,4.0,4.0,39.0,0.10256410256410256
12439.0,2021-11-10,4.3,4.3,34.0,0.1264705882352941
12453.0,2021-11-06,2.0,2.0,30.0,0.06666666666666667
12453.0,2021-11-13,4.0,2.0,7.0,0.2857142857142857
12453.0,2021-11-20,5.1,1.0999999999999996,7.0,0.15714285714285708
12453.0,2021-11-28,8.4,3.3000000000000007,8.0,0.4125000000000001
12453.0,2021-12-05,11.0,2.5999999999999996,7.0,0.3714285714285714
12453.0,2021-12-19,13.8,2.8000000000000007,14.0,0.20000000000000004
12453.0,2021-12-26,15.0,1.1999999999999993,7.0,0.17142857142857132
12481.0,2021-11-30,6.12,6.12,53.0,0.11547169811320755
12482.0,2021-11-30,6.18,6.18,53.0,0.11660377358490566
12484.0,2021-11-07,2.2,2.2,30.0,0.07333333333333333
12484.0,2021-11-17,3.3,1.0999999999999996,10.0,0.10999999999999996
12491.0,2021-11-07,2.1,2.1,30.0,0.07
12491.0,2021-11-17,3.4,1.2999999999999998,10.0,0.12999999999999998
12504.0,2021-11-07,2.7,2.7,30.0,0.09000000000000001
12504.0,2021-11-17,5.0,2.3,10.0,0.22999999999999998
12505.0,2021-11-07,2.7,2.7,30.0,0.09000000000000001
12505.0,2021-11-17,4.3,1.5999999999999996,10.0,0.15999999999999998
12506.0,2021-11-07,2.4,2.4,30.0,0.08
12506.0,2021-11-17,6.0,3.6,10.0,0.36
12558.0,2021-11-03,6.0,6.0,44.0,0.13636363636363635
12572.0,2021-11-09,7.5,7.5,45.0,0.16666666666666666
12572.0,2021-11-13,8.8,1.3000000000000007,4.0,0.3250000000000002
12572.0,2021-11-18,9.5,0.6999999999999993,5.0,0.13999999999999985
12576.0,2021-11-15,2.5,2.5,32.0,0.078125
12592.0,2021-11-18,2.5,2.5,35.0,0.07142857142857142
12595.0,2021-11-19,2.5,2.5,36.0,0.06944444444444445
12596.0,2021-11-06,10.0,10.0,43.0,0.23255813953488372
12597.0,2021-11-16,3.8,3.8,33.0,0.11515151515151514
12639.0,2021-11-17,2.35,2.35,30.0,0.07833333333333334
12639.0,2021-11-24,4.85,2.4999999999999996,7.0,0.3571428571428571
12639.0,2021-12-01,5.3,0.4500000000000002,7.0,0.06428571428571431
12639.0,2021-12-08,6.72,1.42,7.0,0.20285714285714285
12639.0,2021-12-15,8.3,1.580000000000001,7.0,0.22571428571428584
12705.0,2021-11-23,3.2,3.2,32.0,0.1
12705.0,2021-12-02,3.7,0.5,9.0,0.05555555555555555
12705.0,2021-12-11,6.2,2.5,9.0,0.2777777777777778
12705.0,2021-12-16,7.75,1.5499999999999998,5.0,0.30999999999999994
12705.0,2021-12-21,8.81,1.0600000000000005,5.0,0.2120000000000001
12705.0,2021-12-22,9.3,0.4900000000000002,1.0,0.4900000000000002
12705.0,2021-12-26,11.5,2.1999999999999993,4.0,0.5499999999999998
12705.0,2022-01-05,15.6,4.1,10.0,0.41
12705.0,2022-01-13,19.45,3.8499999999999996,8.0,0.48124999999999996
12705.0,2022-01-18,20.43,0.9800000000000004,5.0,0.1960000000000001
12705.0,2022-01-22,21.8,1.370000000000001,4.0,0.34250000000000025
12705.0,2022-01-26,23.64,1.8399999999999999,4.0,0.45999999999999996
12705.0,2022-02-01,27.23,3.59,6.0,0.5983333333333333
12705.0,2022-02-05,28.0,0.7699999999999996,4.0,0.1924999999999999
12705.0,2022-02-11,30.6,2.6000000000000014,6.0,0.43333333333333357
12716.0,2021-10-30,3.1,3.1,43.0,0.07209302325581396
12716.0,2021-11-05,4.8,1.6999999999999997,6.0,0.28333333333333327
12716.0,2021-11-13,5.75,0.9500000000000002,8.0,0.11875000000000002
12717.0,2021-10-27,3.0,3.0,51.0,0.058823529411764705
12850.0,2021-12-02,2.53,2.53,30.0,0.08433333333333333
12850.0,2021-12-09,4.05,1.52,7.0,0.21714285714285714
12850.0,2021-12-16,7.41,3.3600000000000003,7.0,0.48000000000000004
12850.0,2021-12-23,10.31,2.9000000000000004,7.0,0.4142857142857143
12850.0,2021-12-30,12.34,2.0299999999999994,7.0,0.2899999999999999
12851.0,2021-12-02,2.96,2.96,30.0,0.09866666666666667
12851.0,2021-12-09,4.97,2.01,7.0,0.2871428571428571
12851.0,2021-12-16,7.44,2.4700000000000006,7.0,0.3528571428571429
12851.0,2021-12-23,10.92,3.4799999999999995,7.0,0.49714285714285705
12851.0,2021-12-30,12.29,1.3699999999999992,7.0,0.1957142857142856
12852.0,2021-12-02,2.6,2.6,30.0,0.08666666666666667
12852.0,2021-12-09,4.25,1.65,7.0,0.2357142857142857
12852.0,2021-12-16,6.71,2.46,7.0,0.3514285714285714
12852.0,2021-12-23,9.66,2.95,7.0,0.42142857142857143
12852.0,2021-12-30,11.93,2.2699999999999996,7.0,0.32428571428571423
12853.0,2021-12-02,2.96,2.96,30.0,0.09866666666666667
12853.0,2021-12-09,4.61,1.6500000000000004,7.0,0.23571428571428577
12853.0,2021-12-16,8.9,4.29,7.0,0.6128571428571429
12853.0,2021-12-23,11.4,2.5,7.0,0.35714285714285715
12853.0,2021-12-30,14.57,3.17,7.0,0.45285714285714285
12854.0,2021-12-02,1.98,1.98,30.0,0.066
12854.0,2021-12-09,3.57,1.5899999999999999,7.0,0.22714285714285712
12854.0,2021-12-16,6.69,3.1200000000000006,7.0,0.4457142857142858
12854.0,2021-12-23,9.85,3.1599999999999993,7.0,0.45142857142857135
12854.0,2021-12-30,12.34,2.49,7.0,0.35571428571428576
12855.0,2021-12-02,2.27,2.27,30.0,0.07566666666666667
12855.0,2021-12-09,4.33,2.06,7.0,0.2942857142857143
12855.0,2021-12-16,7.68,3.3499999999999996,7.0,0.47857142857142854
12855.0,2021-12-23,10.98,3.3000000000000007,7.0,0.47142857142857153
12855.0,2021-12-30,12.32,1.3399999999999999,7.0,0.19142857142857142
12856.0,2021-12-02,3.07,3.07,30.0,0.10233333333333333
12856.0,2021-12-09,4.58,1.5100000000000002,7.0,0.21571428571428575
12856.0,2021-12-16,7.55,2.9699999999999998,7.0,0.42428571428571427
12857.0,2021-12-02,2.23,2.23,30.0,0.07433333333333333
12857.0,2021-12-09,5.05,2.82,7.0,0.40285714285714286
12857.0,2021-12-16,7.99,2.9400000000000004,7.0,0.42000000000000004
12857.0,2021-12-23,10.74,2.75,7.0,0.39285714285714285
12857.0,2021-12-30,14.24,3.5,7.0,0.5
12858.0,2021-12-04,3.05,3.05,31.0,0.09838709677419354
12858.0,2021-12-18,8.32,5.2700000000000005,14.0,0.37642857142857145
12858.0,2021-12-25,10.65,2.33,7.0,0.33285714285714285
12859.0,2021-12-04,2.0,2.0,31.0,0.06451612903225806
12859.0,2021-12-18,7.4,5.4,14.0,0.38571428571428573
12859.0,2021-12-25,9.72,2.3200000000000003,7.0,0.33142857142857146
12860.0,2021-12-04,3.1,3.1,31.0,0.1
12860.0,2021-12-18,8.53,5.43,14.0,0.38785714285714284
12860.0,2021-12-25,10.95,2.42,7.0,0.3457142857142857
12861.0,2021-12-04,2.49,2.49,31.0,0.0803225806451613
12861.0,2021-12-11,4.23,1.7400000000000002,7.0,0.2485714285714286
12861.0,2021-12-18,7.14,2.9099999999999993,7.0,0.4157142857142856
12861.0,2021-12-25,8.6,1.46,7.0,0.20857142857142857
12862.0,2021-12-04,2.74,2.74,30.0,0.09133333333333334
12862.0,2021-12-18,7.9,5.16,14.0,0.3685714285714286
12862.0,2021-12-25,10.49,2.59,7.0,0.37
12863.0,2021-12-04,2.49,2.49,30.0,0.083
12863.0,2021-12-18,8.43,5.9399999999999995,14.0,0.42428571428571427
12863.0,2021-12-25,10.32,1.8900000000000006,7.0,0.2700000000000001
12864.0,2021-12-04,2.73,2.73,30.0,0.091
12864.0,2021-12-18,8.26,5.529999999999999,14.0,0.39499999999999996
12864.0,2021-12-25,10.48,2.2200000000000006,7.0,0.3171428571428572
12865.0,2021-12-04,3.05,3.05,30.0,0.10166666666666666
12865.0,2021-12-18,8.93,5.88,14.0,0.42
12865.0,2021-12-25,11.5,2.5700000000000003,7.0,0.36714285714285716
12866.0,2021-12-04,1.85,1.85,30.0,0.06166666666666667
12866.0,2021-12-18,6.63,4.779999999999999,14.0,0.34142857142857136
12866.0,2021-12-25,9.04,2.4099999999999993,7.0,0.3442857142857142
12867.0,2021-12-04,2.86,2.86,30.0,0.09533333333333333
12867.0,2021-12-18,7.34,4.48,14.0,0.32
12867.0,2021-12-25,10.98,3.6400000000000006,7.0,0.5200000000000001
12868.0,2021-12-04,2.25,2.25,30.0,0.075
12868.0,2021-12-18,6.93,4.68,14.0,0.33428571428571424
12869.0,2021-12-04,2.0,2.0,30.0,0.06666666666666667
12869.0,2021-12-18,7.0,5.0,14.0,0.35714285714285715
12937.0,2021-11-23,6.25,6.25,51.0,0.12254901960784313
12978.0,2021-12-25,8.0,8.0,50.0,0.16
12978.0,2022-01-20,11.9,3.9000000000000004,26.0,0.15000000000000002
13024.0,2021-12-26,6.6,6.6,49.0,0.1346938775510204
13024.0,2022-01-05,9.7,3.0999999999999996,10.0,0.30999999999999994
13024.0,2022-01-13,13.54,3.84,8.0,0.48
13024.0,2022-01-18,16.69,3.150000000000002,5.0,0.6300000000000004
13024.0,2022-01-22,17.5,0.8099999999999987,4.0,0.20249999999999968
13024.0,2022-01-23,16.12,0.0,1.0,0.0
13024.0,2022-01-26,19.71,3.59,3.0,1.1966666666666665
13024.0,2022-02-01,23.37,3.66,6.0,0.61
13024.0,2022-02-13,26.44,3.0700000000000003,12.0,0.25583333333333336
13112.0,2021-12-22,3.36,3.36,39.0,0.08615384615384615
13112.0,2022-01-01,4.6,1.2399999999999998,10.0,0.12399999999999997
13112.0,2022-01-11,6.1,1.5,10.0,0.15
13112.0,2022-01-21,9.5,3.4000000000000004,10.0,0.34
13112.0,2022-01-31,10.47,0.9700000000000006,10.0,0.09700000000000006
13112.0,2022-01-31,11.33,0.8599999999999994,0.0,inf
13114.0,2021-12-13,2.8,2.8,30.0,0.09333333333333332
13114.0,2021-12-23,4.1,1.2999999999999998,10.0,0.12999999999999998
13114.0,2022-01-02,7.6,3.5,10.0,0.35
13114.0,2022-01-10,8.77,1.17,8.0,0.14625
13114.0,2022-01-19,10.64,1.870000000000001,9.0,0.2077777777777779
